"tax_id","parent_id","rank","tax_name","root","below_root","superkingdom","below_superkingdom","below_below_superkingdom","below_below_below_superkingdom","below_below_below_below_superkingdom","below_below_below_below_below_superkingdom","phylum","below_phylum","below_below_phylum","subphylum","class","below_class","below_below_class","below_below_below_class","subclass","order","below_order","below_below_order","suborder","family","below_family","below_below_family","below_below_below_family","subfamily","tribe","genus","below_genus","subgenus","species_group","species_subgroup","species","below_species","below_below_species","below_below_below_species","subspecies","below_subspecies"
"1396418","2735","species","Verrucomicrobium sp. BvORR034","1","131567","2","1783257","","","","","74201","","","","203494","","","","","48461","","","","203557","","","","","","2735","","","","","1396418","","","","",""
"2736","2735","species","Verrucomicrobium spinosum","1","131567","2","1783257","","","","","74201","","","","203494","","","","","48461","","","","203557","","","","","","2735","","","","","2736","","","","",""
"1003110","84593","species","Verrucosispora maris","1","131567","2","1783272","","","","","201174","","","","1760","","","","","85008","","","","28056","","","","","","84593","","","","","1003110","","","","",""
"663","717610","species","Vibrio alginolyticus","1","131567","2","","","","","","1224","","","","1236","","","","","135623","","","","641","","","","","","662","","","717610","","663","","","","",""
"55601","662","species","Vibrio anguillarum","1","131567","2","","","","","","1224","","","","1236","","","","","135623","","","","641","","","","","","662","","","","","55601","","","","",""
"666","662","species","Vibrio cholerae","1","131567","2","","","","","","1224","","","","1236","","","","","135623","","","","641","","","","","","662","","","","","666","","","","",""
"1473","84406","species","Virgibacillus pantothenticus","1","131567","2","1783272","","","","","1239","","","","91061","","","","","1385","","","","186817","","","","","","84406","","","","","1473","","","","",""
"1354277","84406","species","Virgibacillus sp. CM-4","1","131567","2","1783272","","","","","1239","","","","91061","","","","","1385","","","","186817","","","","","","84406","","","","","1354277","","","","",""
"403957","84406","species","Virgibacillus sp. SK37","1","131567","2","1783272","","","","","1239","","","","91061","","","","","1385","","","","186817","","","","","","84406","","","","","403957","","","","",""
"263476","496496","species","Viridibacillus arenosi","1","131567","2","1783272","","","","","1239","","","","91061","","","","","1385","","","","186818","","","","","","496496","","","","","263476","","","","",""
"263475","496496","species","Viridibacillus arvi","1","131567","2","1783272","","","","","1239","","","","91061","","","","","1385","","","","186818","","","","","","496496","","","","","263475","","","","",""
"1548749","171193","species","Vitellibacter sp. D-24","1","131567","2","1783270","68336","","","","976","","","","117743","","","","","200644","","","","49546","","","","","","171193","","","","","1548749","","","","",""
"1689272","59","species","Vitreoscilla sp. SN6","1","131567","2","","","","","","1224","","","","28216","","","","","206351","","","","481","","","","","","59","","","","","1689272","","","","",""
"61","59","species","Vitreoscilla stercoraria","1","131567","2","","","","","","1224","","","","28216","","","","","206351","","","","481","","","","","","59","","","","","61","","","","",""
"1526735","57739","species","Vogesella sp. EB","1","131567","2","","","","","","1224","","","","28216","","","","","206351","","","","1499392","","","","","","57739","","","","","1526735","","","","",""
"1391653","1524214","species","Vulgatibacter incomptus","1","131567","2","","","","","","1224","","","68525","28221","","","","","29","","","80811","1524213","","","","","","1524214","","","","","1391653","","","","",""
"71667","71666","species","Waddlia chondrophila","1","131567","2","1783257","","","","","204428","","","","204429","","","","","51291","","","","92714","","","","","","71666","","","","","71667","","","","",""
"1461577","1013","species","Weeksella sp. FF8","1","131567","2","1783270","68336","","","","976","","","","117743","","","","","200644","","","","49546","","","","","","1013","","","","","1461577","","","","",""
"1816680","1013","species","Weeksella sp. Marseille-P2517","1","131567","2","1783270","68336","","","","976","","","","117743","","","","","200644","","","","49546","","","","","","1013","","","","","1816680","","","","",""
"1014","1013","species","Weeksella virosa","1","131567","2","1783270","68336","","","","976","","","","117743","","","","","200644","","","","49546","","","","","","1013","","","","","1014","","","","",""
"759620","46255","species","Weissella ceti","1","131567","2","1783272","","","","","1239","","","","91061","","","","","186826","","","","81850","","","","","","46255","","","","","759620","","","","",""
"1615","46255","species","Weissella halotolerans","1","131567","2","1783272","","","","","1239","","","","91061","","","","","186826","","","","81850","","","","","","46255","","","","","1615","","","","",""
"1629","46255","species","Weissella viridescens","1","131567","2","1783272","","","","","1239","","","","91061","","","","","186826","","","","81850","","","","","","46255","","","","","1629","","","","",""
"390641","653686","species","Wenxinia marina","1","131567","2","","","","","","1224","","","","28211","","","","","204455","","","","31989","","","","","","653686","","","","","390641","","","","",""
"1790137","1518147","species","Wenyingzhuangia fucanilytica","1","131567","2","1783270","68336","","","","976","","","","117743","","","","","200644","","","","49546","","","","","","1518147","","","","","1790137","","","","",""
"1579979","1676142","species","Wenzhouxiangella marina","1","131567","2","","","","","","1224","","","","1236","","","","","135613","","","","1676141","","","","","","1676142","","","","","1579979","","","","",""
"321961","85620","species","Wheat blue dwarf phytoplasma","1","131567","2","1783272","","","","","544448","","","","31969","","","","","186329","","","","2146","","","","","","33926","","","85620","","321961","","","","",""
"51229","51228","species","Wigglesworthia glossinidia","1","131567","2","","","","","","1224","","","","1236","","","","","91347","","","","1903409","","","","","","51228","","","","","51229","","","","",""
"85044","85043","species","Williamsia muralis","1","131567","2","1783272","","","","","201174","","","","1760","","","","","85007","","","","182102","","","","","","85043","","","","","85044","","","","",""
"1313067","85043","species","Williamsia sp. D3","1","131567","2","1783272","","","","","201174","","","","1760","","","","","85007","","","","182102","","","","","","85043","","","","","1313067","","","","",""
"1736349","85043","species","Williamsia sp. Leaf354","1","131567","2","1783272","","","","","201174","","","","1760","","","","","85007","","","","182102","","","","","","85043","","","","","1736349","","","","",""
"1344585","286104","species","Winogradskyella psychrotolerans","1","131567","2","1783270","68336","","","","976","","","","117743","","","","","200644","","","","49546","","","","","","286104","","","","","1344585","","","","",""
"754409","286104","species","Winogradskyella sp. PG-2","1","131567","2","1783270","68336","","","","976","","","","117743","","","","","200644","","","","49546","","","","","","286104","","","","","754409","","","","",""
"1548547","1738655","species","Woeseia oceani","1","131567","2","","","","","","1224","","","","1236","","","","","135613","","","","1738654","","","","","","1738655","","","","","1548547","","","","",""
"400946","582472","species","Wohlfahrtiimonas chitiniclastica","1","131567","2","","","","","","1224","","","","1236","118884","","","","","","","","","","","","","","582472","","","","","400946","","","","",""
"246273","953","species","Wolbachia endosymbiont of Cimex lectularius","1","131567","2","","","","","","1224","","","","28211","","","","","766","","","","942","","","","","952","953","","","","","246273","","","","",""
"100901","953","species","Wolbachia endosymbiont of Onchocerca ochengi","1","131567","2","","","","","","1224","","","","28211","","","","","766","","","","942","","","","","952","953","","","","","100901","","","","",""
"844","843","species","Wolinella succinogenes","1","131567","2","","","","","","1224","","","68525","29547","","","","","213849","","","","72293","","","","","","843","","","","","844","","","","",""
"240237","240236","species","Woodsholea maritima","1","131567","2","","","","","","1224","","","","28211","","","","","204458","","","","76892","","","","","","240236","","","","","240237","","","","",""
"280","279","species","Xanthobacter autotrophicus","1","131567","2","","","","","","1224","","","","28211","","","","","356","","","","335928","","","","","","279","","","","","280","","","","",""
"1131814","279","species","Xanthobacter sp. 126","1","131567","2","","","","","","1224","","","","28211","","","","","356","","","","335928","","","","","","279","","","","","1131814","","","","",""
"1117244","279","species","Xanthobacter sp. 91","1","131567","2","","","","","","1224","","","","28211","","","","","356","","","","335928","","","","","","279","","","","","1117244","","","","",""
"1168059","363886","species","Xanthobacteraceae bacterium 501b","1","131567","2","","","","","","1224","","","","28211","","","","","356","","","","335928","363886","","","","","","","","","","1168059","","","","",""
"1137281","1868329","species","Xanthomarina gelatinilytica","1","131567","2","1783270","68336","","","","976","","","","117743","","","","","200644","","","","49546","","","","","","1868329","","","","","1137281","","","","",""
"29447","338","species","Xanthomonas albilineans","1","131567","2","","","","","","1224","","","","1236","","","","","135614","","","","32033","","","","","","338","","","","","29447","","","","",""
"56448","338","species","Xanthomonas arboricola","1","131567","2","","","","","","1224","","","","1236","","","","","135614","","","","32033","","","","","","338","","","","","56448","","","","",""
"102125","52607","species","Xenococcus sp. PCC 7305","1","131567","2","1783272","1798711","","","","1117","","","","","","","","","52604","","","","1890499","","","","","","52607","","","","","102125","","","","",""
"151755","151754","species","Xenophilus azovorans","1","131567","2","","","","","","1224","","","","28216","","","","","80840","","","","80864","","","","","","151754","","","","","151755","","","","",""
"40576","626","species","Xenorhabdus bovienii","1","131567","2","","","","","","1224","","","","1236","","","","","91347","","","","1903414","","","","","","626","","","","","40576","","","","",""
"742178","626","species","Xenorhabdus sp. GDc328","1","131567","2","","","","","","1224","","","","1236","","","","","91347","","","","1903414","","","","","","626","","","","","742178","","","","",""
"101489","289244","species","Xylanimicrobium pachnodae","1","131567","2","1783272","","","","","201174","","","","1760","","","","","85006","","","","85017","","","","","","289244","","","","","101489","","","","",""
"186189","186188","species","Xylanimonas cellulosilytica","1","131567","2","1783272","","","","","201174","","","","1760","","","","","85006","","","","85017","","","","","","186188","","","","","186189","","","","",""
"2371","2370","species","Xylella fastidiosa","1","131567","2","","","","","","1224","","","","1236","","","","","135614","","","","32033","","","","","","2370","","","","","2371","","","","",""
